SIM : [ 
0.00,0.00,0.00,0.14,0.53,0.85,0.00,0.60,0.16,0.00,0.46,0.54,0.88,0.00,0.00,0.44,0.00,0.03,0.64,0.33,0.00,0.91,0.35,0.78,0.30,0.97,0.00,0.00,0.00,0.00,0.00,0.80,0.80,0.17,0.79,0.90,0.00,0.00,0.99,0.60
0.00,0.00,0.03,0.61,0.00,0.00,0.44,0.00,0.00,0.51,0.60,0.43,0.00,0.00,0.00,0.13,0.50,0.39,0.00,0.00,0.02,0.00,0.09,0.59,0.65,0.88,0.67,0.53,0.00,0.20,0.47,0.00,0.65,0.00,0.92,0.52,0.43,0.57,0.78,0.95
0.00,0.03,0.00,0.00,0.00,0.93,0.81,0.98,0.00,0.00,0.17,0.00,0.00,0.00,0.78,0.81,0.26,0.00,0.43,0.00,0.10,0.31,0.00,0.00,0.58,0.67,0.60,0.00,0.00,0.00,0.00,0.39,0.00,0.39,0.00,0.38,0.00,0.57,0.00,0.67
0.14,0.61,0.00,0.00,0.02,0.00,0.64,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.00,0.21,0.70,0.00,0.00,0.00,0.15,0.39,0.00,0.52,0.34,0.00,0.86,0.94,0.86,0.89,0.64,0.00,0.14,0.00,0.92,0.65,0.00,0.00,0.00
0.53,0.00,0.00,0.02,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.13,0.00,0.47,0.00,0.82,0.00,0.67,0.00,0.00,0.62,0.74,0.38,0.69,0.64,0.38,0.33,0.00,0.00,0.41,0.21,0.00,0.71,0.91,0.74,0.38,0.00
0.85,0.00,0.93,0.00,0.47,0.00,0.00,0.71,0.00,0.17,0.40,0.00,0.92,0.00,0.57,0.18,0.00,0.94,0.00,0.57,0.00,0.38,0.00,0.34,0.19,0.82,0.00,0.00,0.84,0.00,0.93,0.00,0.15,0.13,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.44,0.81,0.64,0.00,0.00,0.00,0.33,0.89,0.08,0.00,0.29,0.00,0.27,0.00,0.00,0.00,0.00,0.24,0.00,0.31,0.18,0.00,0.24,0.00,0.00,0.00,0.33,0.10,0.00,0.00,0.71,0.58,0.49,0.96,0.10,0.00,0.55,0.00,0.00
0.60,0.00,0.98,0.38,0.00,0.71,0.33,0.00,0.00,0.49,0.53,0.28,0.69,0.39,0.14,0.58,0.78,0.08,0.66,0.60,0.85,0.16,0.84,0.59,0.34,0.89,0.00,0.02,0.00,0.00,0.06,0.75,0.85,0.00,0.00,0.58,0.91,0.07,0.00,0.00
0.16,0.00,0.00,0.00,0.00,0.00,0.89,0.00,0.00,0.00,0.31,0.79,0.00,0.00,0.80,0.77,0.00,0.00,0.46,0.00,0.67,0.00,0.62,0.00,0.12,0.00,0.79,0.00,0.19,0.08,0.33,0.41,0.00,0.00,0.32,0.00,0.39,0.00,0.00,0.61
0.00,0.51,0.00,0.00,0.00,0.17,0.08,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.89,0.34,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.84,0.92,0.55,0.09,0.16,0.00,0.00,0.42,0.09,0.00
0.46,0.60,0.17,0.00,0.00,0.40,0.00,0.53,0.31,0.00,0.00,0.29,0.81,0.00,0.00,0.00,0.16,0.34,0.01,0.91,0.24,0.00,0.00,0.37,0.00,0.11,0.00,0.54,0.00,1.00,0.00,0.83,0.44,0.49,0.00,0.33,0.00,0.00,0.90,0.00
0.54,0.43,0.00,0.00,0.40,0.00,0.29,0.28,0.79,0.00,0.29,0.00,0.22,0.34,0.35,0.00,0.00,0.00,0.50,0.16,0.84,0.00,0.00,0.74,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.37,0.00,0.00,0.30,0.00,0.00,0.00,0.46,0.17
0.88,0.00,0.00,0.00,0.00,0.92,0.00,0.69,0.00,0.00,0.81,0.22,0.00,0.89,0.77,0.16,0.39,0.23,0.00,0.11,0.49,0.49,0.81,0.24,0.00,0.88,0.00,0.00,0.62,0.64,0.45,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.65,0.82
0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.39,0.00,0.00,0.00,0.34,0.89,0.00,0.00,0.39,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.42,0.51,0.24,0.62,0.00,0.16,0.00,0.32,0.33,0.00,0.00,0.00,0.00
0.00,0.00,0.78,0.44,0.13,0.57,0.00,0.14,0.80,0.00,0.00,0.35,0.77,0.00,0.00,0.00,0.14,0.21,0.00,0.24,0.00,0.00,0.16,0.85,0.00,0.33,0.00,0.39,0.88,0.00,0.42,0.00,0.89,0.00,0.55,0.00,0.00,0.43,0.00,0.73
0.44,0.13,0.81,0.00,0.00,0.18,0.00,0.58,0.77,0.00,0.00,0.00,0.16,0.39,0.00,0.00,0.06,0.00,0.00,0.38,0.00,0.95,0.00,0.58,0.00,0.00,0.00,0.15,0.15,0.40,0.00,0.23,0.00,0.38,0.18,0.67,0.29,0.00,0.53,0.00
0.00,0.50,0.26,0.21,0.47,0.00,0.00,0.78,0.00,0.50,0.16,0.00,0.39,0.00,0.14,0.06,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.63,0.53,0.00,0.00,0.93,0.42,0.52,0.00,0.89,0.00,0.93,0.00,0.00,0.00,0.37
0.03,0.39,0.00,0.70,0.00,0.94,0.00,0.08,0.00,0.00,0.34,0.00,0.23,0.00,0.21,0.00,0.00,0.00,0.21,0.00,0.00,0.93,0.00,0.40,0.00,0.00,0.39,0.00,0.80,0.32,0.00,0.27,0.31,0.00,0.59,0.00,0.08,0.50,0.00,0.00
0.64,0.00,0.43,0.00,0.82,0.00,0.24,0.66,0.46,0.00,0.01,0.50,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.62,0.98,0.96,0.00,0.55,0.42,0.00,0.08,0.71,0.89,0.70,0.85,0.17
0.33,0.00,0.00,0.00,0.00,0.57,0.00,0.60,0.00,0.00,0.91,0.16,0.11,0.58,0.24,0.38,0.00,0.00,0.00,0.00,0.19,0.14,0.66,0.02,0.81,0.00,0.48,0.62,0.21,0.95,0.67,0.00,0.33,0.00,0.00,0.35,0.00,0.67,0.95,0.24
0.00,0.02,0.10,0.00,0.67,0.00,0.31,0.85,0.67,0.89,0.24,0.84,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.11,0.00,0.28,0.00,0.00,0.36,0.46,0.00,0.00,0.00,0.10,0.00,0.18,0.74,0.86,0.00,0.00,0.38,0.72
0.91,0.00,0.31,0.15,0.00,0.38,0.18,0.16,0.00,0.34,0.00,0.00,0.49,0.00,0.00,0.95,0.84,0.93,0.00,0.14,0.11,0.00,0.00,0.00,0.62,0.00,0.12,0.00,0.65,0.00,0.00,0.15,0.00,0.00,0.82,0.40,0.37,0.78,0.00,0.00
0.35,0.09,0.00,0.39,0.00,0.00,0.00,0.84,0.62,0.00,0.00,0.00,0.81,0.00,0.16,0.00,0.00,0.00,0.00,0.66,0.00,0.00,0.00,0.16,0.11,0.18,0.34,0.00,0.00,0.20,0.00,0.00,0.00,0.76,0.00,0.53,0.00,0.00,0.54,0.77
0.78,0.59,0.00,0.00,0.62,0.34,0.24,0.59,0.00,0.00,0.37,0.74,0.24,0.00,0.85,0.58,0.00,0.40,0.00,0.02,0.28,0.00,0.16,0.00,0.85,0.29,0.00,0.68,0.00,0.17,0.00,0.48,0.00,0.40,0.00,0.45,0.00,0.55,0.00,0.21
0.30,0.65,0.58,0.52,0.74,0.19,0.00,0.34,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.62,0.11,0.85,0.00,0.64,0.82,0.00,0.00,0.70,0.90,0.92,0.38,0.77,0.77,0.00,0.02,0.00,0.00,0.00
0.97,0.88,0.67,0.34,0.38,0.82,0.00,0.89,0.00,0.00,0.11,0.00,0.88,0.31,0.33,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.18,0.29,0.64,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.81,0.00,0.62,0.56,0.44,0.00,0.00
0.00,0.67,0.60,0.00,0.69,0.00,0.00,0.00,0.79,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.39,0.00,0.48,0.36,0.12,0.34,0.00,0.82,0.00,0.00,0.62,0.44,0.25,0.00,0.96,0.73,0.52,0.66,0.00,0.80,0.31,0.81,0.90
0.00,0.53,0.00,0.86,0.64,0.00,0.33,0.02,0.00,0.00,0.54,0.00,0.00,0.42,0.39,0.15,0.00,0.00,0.62,0.62,0.46,0.00,0.00,0.68,0.00,0.00,0.62,0.00,0.00,0.39,0.47,0.77,0.00,0.58,0.00,0.62,0.00,0.53,0.00,0.41
0.00,0.00,0.00,0.94,0.38,0.84,0.10,0.00,0.19,0.00,0.00,0.00,0.62,0.51,0.88,0.15,0.00,0.80,0.98,0.21,0.00,0.65,0.00,0.00,0.00,0.00,0.44,0.00,0.00,0.66,0.49,0.64,0.00,0.09,0.05,0.88,0.67,0.49,0.98,0.31
0.00,0.20,0.00,0.86,0.33,0.00,0.00,0.00,0.08,0.00,1.00,0.00,0.64,0.24,0.00,0.40,0.93,0.32,0.96,0.95,0.00,0.00,0.20,0.17,0.70,0.00,0.25,0.39,0.66,0.00,0.94,0.00,0.00,0.00,0.87,0.00,0.00,0.60,0.18,0.00
0.00,0.47,0.00,0.89,0.00,0.93,0.00,0.06,0.33,0.84,0.00,0.34,0.45,0.62,0.42,0.00,0.42,0.00,0.00,0.67,0.00,0.00,0.00,0.00,0.90,0.57,0.00,0.47,0.49,0.94,0.00,0.95,0.00,0.00,0.00,0.72,0.22,0.15,0.90,0.41
0.80,0.00,0.39,0.64,0.00,0.00,0.71,0.75,0.41,0.92,0.83,0.37,0.00,0.00,0.00,0.23,0.52,0.27,0.55,0.00,0.10,0.15,0.00,0.48,0.92,0.00,0.96,0.77,0.64,0.00,0.95,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.15
0.80,0.65,0.00,0.00,0.41,0.15,0.58,0.85,0.00,0.55,0.44,0.00,0.20,0.16,0.89,0.00,0.00,0.31,0.42,0.33,0.00,0.00,0.00,0.00,0.38,0.00,0.73,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.00
0.17,0.00,0.39,0.14,0.21,0.13,0.49,0.00,0.00,0.09,0.49,0.00,0.00,0.00,0.00,0.38,0.89,0.00,0.00,0.00,0.18,0.00,0.76,0.40,0.77,0.81,0.52,0.58,0.09,0.00,0.00,0.00,0.00,0.00,0.63,0.95,0.00,0.60,0.00,0.65
0.79,0.92,0.00,0.00,0.00,0.00,0.96,0.00,0.32,0.16,0.00,0.30,0.00,0.32,0.55,0.18,0.00,0.59,0.08,0.00,0.74,0.82,0.00,0.00,0.77,0.00,0.66,0.00,0.05,0.87,0.00,0.00,0.00,0.63,0.00,0.71,0.08,0.00,0.06,0.58
0.90,0.52,0.38,0.92,0.71,0.00,0.10,0.58,0.00,0.00,0.33,0.00,0.00,0.33,0.00,0.67,0.93,0.00,0.71,0.35,0.86,0.40,0.53,0.45,0.00,0.62,0.00,0.62,0.88,0.00,0.72,0.00,0.00,0.95,0.71,0.00,0.00,0.00,0.00,0.52
0.00,0.43,0.00,0.65,0.91,0.00,0.00,0.91,0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.08,0.89,0.00,0.00,0.37,0.00,0.00,0.02,0.56,0.80,0.00,0.67,0.00,0.22,0.00,0.00,0.00,0.08,0.00,0.00,0.61,0.00,0.24
0.00,0.57,0.57,0.00,0.74,0.00,0.55,0.07,0.00,0.42,0.00,0.00,0.00,0.00,0.43,0.00,0.00,0.50,0.70,0.67,0.00,0.78,0.00,0.55,0.00,0.44,0.31,0.53,0.49,0.60,0.15,0.00,0.60,0.60,0.00,0.00,0.61,0.00,0.00,0.00
0.99,0.78,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.09,0.90,0.46,0.65,0.00,0.00,0.53,0.00,0.00,0.85,0.95,0.38,0.00,0.54,0.00,0.00,0.00,0.81,0.00,0.98,0.18,0.90,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00
0.60,0.95,0.67,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.00,0.17,0.82,0.00,0.73,0.00,0.37,0.00,0.17,0.24,0.72,0.00,0.77,0.21,0.00,0.00,0.90,0.41,0.31,0.00,0.41,0.15,0.00,0.65,0.58,0.52,0.24,0.00,0.00,0.00
]
