SIM : [ 
0.00,0.00,0.00,0.89,0.46,0.16,0.86,0.47,0.00,0.23,0.14,0.46,0.20,0.32,0.00,0.96,0.35,0.00,0.00,0.89,0.66,0.40,0.19,0.25,0.64,0.52,0.27,0.29,0.00,0.86,0.20,0.35,0.45,0.44,0.00,0.79,0.66,0.80,0.25,0.81
0.00,0.00,0.94,0.32,0.14,0.90,0.00,0.00,0.11,0.39,0.00,0.50,0.00,0.48,0.00,0.77,0.00,0.28,0.77,0.00,0.09,0.00,0.75,0.25,0.37,0.24,0.11,0.90,0.00,0.00,0.92,0.00,0.31,0.63,0.25,0.18,0.00,0.88,0.77,0.00
0.00,0.94,0.00,0.84,0.18,0.00,0.02,0.15,0.35,0.18,0.00,0.59,0.00,0.00,0.36,0.22,0.00,0.00,0.00,0.97,0.78,0.94,0.42,0.73,0.00,0.67,0.33,0.94,0.00,0.00,0.00,0.54,0.69,0.10,0.14,0.00,0.00,0.00,0.05,0.25
0.89,0.32,0.84,0.00,0.10,0.00,0.40,0.05,0.38,0.00,0.74,0.00,0.84,0.96,0.16,0.00,0.00,0.81,0.47,0.87,0.00,0.00,0.83,0.17,0.93,0.23,0.53,0.96,0.43,0.82,0.80,0.41,0.00,0.95,0.93,0.10,0.04,0.00,0.38,0.00
0.46,0.14,0.18,0.10,0.00,0.00,0.00,0.31,0.87,0.81,0.00,0.14,0.00,0.35,0.70,0.91,0.97,0.00,0.80,0.21,0.00,0.45,0.11,0.63,0.24,0.73,0.91,0.36,0.00,0.00,0.18,0.73,0.08,0.13,0.42,0.94,0.96,0.74,0.75,0.04
0.16,0.90,0.00,0.00,0.00,0.00,0.00,0.04,0.16,0.00,0.00,0.37,0.08,0.00,0.83,0.85,0.95,0.00,0.00,0.00,0.00,0.98,0.03,0.82,0.37,0.78,0.00,0.12,0.31,0.76,0.92,0.05,0.02,0.00,0.00,0.93,0.61,0.90,0.35,0.64
0.86,0.00,0.02,0.40,0.00,0.00,0.00,0.57,0.11,0.30,0.31,0.18,0.69,0.50,0.75,0.81,0.25,0.00,0.06,0.48,0.81,0.54,0.99,0.65,0.65,0.68,0.06,0.62,0.60,0.94,0.66,0.09,0.00,0.44,0.98,0.07,0.16,0.51,0.13,0.06
0.47,0.00,0.15,0.05,0.31,0.04,0.57,0.00,0.87,0.09,0.00,0.55,0.66,0.00,0.41,0.60,0.83,0.00,0.00,0.98,0.00,0.56,0.33,0.42,0.21,0.66,0.22,0.55,0.95,0.00,0.19,0.90,0.51,0.00,0.00,0.53,0.00,0.07,0.23,0.02
0.00,0.11,0.35,0.38,0.87,0.16,0.11,0.87,0.00,0.00,1.00,0.41,0.35,0.67,0.00,0.00,0.31,0.56,0.50,0.89,0.00,0.91,0.97,0.00,0.17,0.44,0.00,0.89,0.85,0.15,0.56,0.43,0.60,0.23,0.94,0.18,0.87,0.43,0.72,0.12
0.23,0.39,0.18,0.00,0.81,0.00,0.30,0.09,0.00,0.00,0.03,0.00,0.78,0.17,0.00,0.00,0.50,0.06,0.00,0.00,0.86,0.44,0.58,0.00,0.52,0.47,0.10,0.45,0.00,0.00,0.32,0.83,0.00,0.30,0.99,0.94,0.50,0.23,0.73,0.29
0.14,0.00,0.00,0.74,0.00,0.00,0.31,0.00,1.00,0.03,0.00,0.85,0.00,0.82,0.50,0.00,0.08,0.52,0.23,0.00,0.66,0.00,0.80,0.17,0.79,0.02,0.00,0.00,0.75,0.57,0.68,0.00,0.60,0.63,0.10,0.52,0.00,0.48,0.84,0.71
0.46,0.50,0.59,0.00,0.14,0.37,0.18,0.55,0.41,0.00,0.85,0.00,0.00,0.22,0.33,0.37,0.41,0.00,0.00,0.46,0.00,0.00,0.00,0.16,0.56,0.00,0.39,0.00,0.48,0.39,0.86,0.84,0.16,0.49,0.00,0.79,0.85,0.00,0.00,0.93
0.20,0.00,0.00,0.84,0.00,0.08,0.69,0.66,0.35,0.78,0.00,0.00,0.00,0.95,0.39,0.15,0.00,0.00,0.96,0.33,0.55,0.11,0.52,0.00,0.54,0.56,0.04,0.28,0.67,0.82,0.00,0.08,0.00,0.39,0.00,0.13,0.00,0.10,0.55,0.00
0.32,0.48,0.00,0.96,0.35,0.00,0.50,0.00,0.67,0.17,0.82,0.22,0.95,0.00,0.67,0.00,0.37,0.69,0.00,0.00,0.67,0.72,0.19,0.89,0.96,0.55,0.96,0.08,0.36,0.58,0.27,0.32,0.13,0.97,0.04,0.42,0.59,0.97,0.00,0.96
0.00,0.00,0.36,0.16,0.70,0.83,0.75,0.41,0.00,0.00,0.50,0.33,0.39,0.67,0.00,0.47,0.87,0.10,0.60,0.42,0.33,0.60,0.86,0.69,0.02,0.36,0.60,0.00,0.64,0.18,0.19,0.00,0.00,0.33,0.88,0.00,0.96,0.00,0.48,0.24
0.96,0.77,0.22,0.00,0.91,0.85,0.81,0.60,0.00,0.00,0.00,0.37,0.15,0.00,0.47,0.00,0.00,0.27,0.97,0.05,0.94,0.00,0.00,0.87,0.54,0.25,0.00,0.19,0.29,0.64,0.79,0.42,0.01,0.93,0.63,0.65,0.33,0.69,0.60,0.70
0.35,0.00,0.00,0.00,0.97,0.95,0.25,0.83,0.31,0.50,0.08,0.41,0.00,0.37,0.87,0.00,0.00,0.26,0.00,0.82,0.02,0.79,0.81,0.09,0.69,0.92,0.81,0.22,0.00,0.58,0.22,0.61,0.43,0.00,0.15,0.00,0.65,0.04,0.00,0.19
