SIM : [ 
0.00,0.92,0.27,0.29,0.95,0.78,0.53,0.00,0.30,0.43,0.93,0.00,0.67,0.64,0.21,0.04,0.06,0.00,0.00,0.96,0.41,0.00,0.77,0.14,0.51,0.05,0.28,0.00,0.30,0.00,0.86,0.31,0.46,0.97,0.00,0.20,0.19,0.26,0.00,0.37
0.92,0.00,0.44,0.23,0.68,0.00,0.80,0.53,0.00,0.57,0.48,0.23,0.49,0.63,0.47,0.78,0.17,0.00,0.00,0.43,0.09,0.89,0.00,0.62,0.06,0.80,0.27,0.05,0.77,0.00,0.96,0.09,0.00,0.08,0.52,0.64,0.83,0.95,0.00,0.20
0.27,0.44,0.00,0.00,0.00,0.59,0.00,0.25,0.16,0.41,0.60,0.00,0.00,0.29,0.00,0.90,0.00,0.14,0.95,0.93,0.63,0.00,0.00,0.03,0.91,0.00,0.00,0.53,0.13,0.47,0.00,0.74,0.03,0.22,0.82,0.11,0.00,0.69,0.64,0.74
0.29,0.23,0.00,0.00,0.21,0.38,0.12,0.24,0.00,0.90,0.00,0.52,0.63,0.85,0.00,0.39,0.00,0.35,0.47,0.48,0.15,0.41,0.15,0.33,0.00,0.57,0.69,0.00,0.00,0.00,0.00,0.06,0.00,0.23,0.06,0.59,0.50,0.86,0.08,0.95
0.95,0.68,0.00,0.21,0.00,0.39,0.81,0.48,0.72,0.24,0.00,0.61,0.06,0.00,0.00,0.62,0.17,0.00,0.61,0.41,0.53,0.00,0.00,0.08,0.00,0.00,1.00,0.88,0.81,0.44,0.28,0.13,0.00,0.01,0.02,0.00,0.25,0.20,0.00,0.00
0.78,0.00,0.59,0.38,0.39,0.00,0.67,0.00,0.85,0.66,0.08,0.45,0.04,0.45,0.00,0.71,0.11,0.27,0.47,0.14,0.75,0.00,0.00,0.91,0.98,0.00,0.81,0.93,0.00,0.89,0.89,0.64,0.36,0.58,0.00,0.00,0.12,0.00,0.67,0.40
0.53,0.80,0.00,0.12,0.81,0.67,0.00,0.45,0.76,0.00,0.41,0.00,0.24,0.58,0.88,0.00,0.79,0.68,0.72,0.00,0.36,0.18,0.46,0.00,0.00,0.36,0.94,0.05,0.74,0.00,0.00,0.91,0.32,0.69,0.00,0.25,0.99,0.51,0.39,0.82
0.00,0.53,0.25,0.24,0.48,0.00,0.45,0.00,0.22,0.00,0.28,0.00,0.55,0.00,0.34,0.10,0.00,0.00,0.99,0.14,0.86,0.32,0.31,0.00,0.00,0.00,0.57,0.51,0.79,0.00,0.30,0.08,0.97,0.13,0.60,0.00,0.00,0.82,0.00,0.68
0.30,0.00,0.16,0.00,0.72,0.85,0.76,0.22,0.00,0.44,0.97,0.00,0.39,0.00,0.00,0.45,0.00,0.00,0.98,0.16,0.71,0.86,0.93,0.00,0.90,0.67,0.28,0.00,0.71,0.00,0.18,0.25,0.00,0.47,0.25,0.65,0.00,0.83,0.00,0.73
0.43,0.57,0.41,0.90,0.24,0.66,0.00,0.00,0.44,0.00,0.28,0.88,0.01,0.00,0.23,0.00,0.00,0.02,0.00,0.33,0.69,0.91,0.16,0.71,0.08,0.55,0.00,0.03,0.00,0.41,0.82,0.00,0.35,0.20,0.06,0.64,0.97,1.00,0.14,0.00
0.93,0.48,0.60,0.00,0.00,0.08,0.41,0.28,0.97,0.28,0.00,0.63,0.30,0.46,0.00,0.28,0.64,0.12,0.00,0.09,0.00,0.00,0.74,0.47,0.64,0.06,0.00,0.06,0.37,0.70,0.72,0.29,0.00,0.00,0.00,0.13,0.02,0.75,0.91,0.61
0.00,0.23,0.00,0.52,0.61,0.45,0.00,0.00,0.00,0.88,0.63,0.00,0.89,0.74,0.87,0.70,0.03,0.08,0.01,0.00,0.44,0.66,0.69,0.71,0.13,0.75,0.19,0.00,0.55,0.13,0.84,0.66,0.56,0.19,0.00,0.49,0.14,0.00,0.95,0.86
0.67,0.49,0.00,0.63,0.06,0.04,0.24,0.55,0.39,0.01,0.30,0.89,0.00,0.00,0.37,0.90,0.52,0.00,0.87,0.37,0.67,0.00,0.90,0.08,0.28,0.77,0.90,0.60,0.60,0.99,0.36,0.00,0.04,0.47,0.64,0.76,0.57,0.67,0.60,0.58
0.64,0.63,0.29,0.85,0.00,0.45,0.58,0.00,0.00,0.00,0.46,0.74,0.00,0.00,0.36,0.09,0.12,0.63,0.33,0.49,0.00,0.38,0.09,0.15,0.59,0.40,0.29,0.76,0.08,0.75,0.00,0.00,0.00,0.81,0.76,0.31,0.92,0.00,0.37,0.46
0.21,0.47,0.00,0.00,0.00,0.00,0.88,0.34,0.00,0.23,0.00,0.87,0.37,0.36,0.00,0.00,0.00,0.23,0.00,0.86,0.00,0.63,0.67,0.74,0.51,0.58,0.00,0.89,0.00,0.00,0.08,0.64,0.74,0.41,0.00,0.38,0.11,0.47,0.53,0.45
0.04,0.78,0.90,0.39,0.62,0.71,0.00,0.10,0.45,0.00,0.28,0.70,0.90,0.09,0.00,0.00,0.70,0.00,0.00,0.76,0.69,0.47,0.93,0.97,0.17,0.00,0.21,0.00,0.38,0.62,0.19,0.12,0.32,0.64,0.00,0.78,0.62,0.41,0.62,0.03
0.06,0.17,0.00,0.00,0.17,0.11,0.79,0.00,0.00,0.00,0.64,0.03,0.52,0.12,0.00,0.70,0.00,0.00,0.72,0.89,0.36,0.97,0.00,0.00,0.04,0.00,0.13,0.44,0.00,0.66,0.00,0.87,0.16,0.00,0.39,0.00,0.00,0.94,0.26,0.00
0.00,0.00,0.14,0.35,0.00,0.27,0.68,0.00,0.00,0.02,0.12,0.08,0.00,0.63,0.23,0.00,0.00,0.00,0.62,0.66,0.80,0.01,0.81,0.47,0.80,0.63,0.13,0.33,0.09,0.27,0.00,0.16,0.73,0.00,0.10,0.00,0.00,0.82,0.08,0.76
0.00,0.00,0.95,0.47,0.61,0.47,0.72,0.99,0.98,0.00,0.00,0.01,0.87,0.33,0.00,0.00,0.72,0.62,0.00,0.07,0.70,0.00,0.76,0.00,0.74,0.00,0.00,0.00,0.00,0.41,0.08,0.20,0.93,0.28,0.20,0.18,0.47,0.44,0.99,0.68
0.96,0.43,0.93,0.48,0.41,0.14,0.00,0.14,0.16,0.33,0.09,0.00,0.37,0.49,0.86,0.76,0.89,0.66,0.07,0.00,0.02,0.43,0.30,0.33,0.00,0.95,0.03,0.35,0.82,0.30,0.34,0.13,0.90,0.95,0.00,0.06,0.00,0.82,0.18,0.75
0.41,0.09,0.63,0.15,0.53,0.75,0.36,0.86,0.71,0.69,0.00,0.44,0.67,0.00,0.00,0.69,0.36,0.80,0.70,0.02,0.00,0.89,0.00,0.65,0.10,0.00,0.97,0.00,0.34,0.00,0.00,0.95,0.70,0.49,0.63,0.05,1.00,0.89,0.80,0.73
0.00,0.89,0.00,0.41,0.00,0.00,0.18,0.32,0.86,0.91,0.00,0.66,0.00,0.38,0.63,0.47,0.97,0.01,0.00,0.43,0.89,0.00,0.42,0.99,0.00,0.31,0.71,0.39,0.00,0.02,0.54,0.16,0.43,0.46,0.29,0.85,0.49,0.59,0.00,0.00
0.77,0.00,0.00,0.15,0.00,0.00,0.46,0.31,0.93,0.16,0.74,0.69,0.90,0.09,0.67,0.93,0.00,0.81,0.76,0.30,0.00,0.42,0.00,0.99,0.79,0.67,0.15,0.78,0.00,0.25,0.81,0.21,0.66,0.53,0.43,0.00,0.00,0.13,0.49,0.00
0.14,0.62,0.03,0.33,0.08,0.91,0.00,0.00,0.00,0.71,0.47,0.71,0.08,0.15,0.74,0.97,0.00,0.47,0.00,0.33,0.65,0.99,0.99,0.00,0.73,0.36,0.06,0.90,0.48,0.44,0.00,0.28,0.28,0.99,0.69,0.00,0.00,0.72,0.10,0.05
