SIM : [ 
0.00,0.00,0.48,0.00,0.68,0.00,0.00,0.00,0.63,0.04,0.00,0.00,0.00,0.00,0.83,0.08,0.87,0.00,0.00,0.58,0.49,0.46,0.11,0.02,0.19,0.00,0.67,0.00,0.85,0.19,0.08,0.00,0.02,0.59,0.10,0.00,0.00,0.41,0.67,0.00
0.00,0.00,0.54,0.54,0.00,0.16,0.19,0.00,0.00,0.41,0.00,0.00,0.00,0.87,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.89,0.95,0.54,0.33,0.66,0.94,0.00,0.06,0.00,0.30,0.00,0.20,0.00,0.00,0.00,0.00
0.48,0.54,0.00,0.00,0.29,0.99,0.67,0.18,0.00,0.00,0.44,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.23,0.00,0.00,0.00,0.10,0.00,0.69,0.96,0.00,0.47,0.15,0.00,0.44,0.00,0.00,0.00,0.79,0.60
0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.29,0.00,0.05,0.00,0.00,0.00,0.89,0.56,0.00,0.88,0.95,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.23,0.00,0.18,0.00,0.87,0.00,0.00
0.68,0.00,0.29,0.00,0.00,0.60,0.00,0.28,0.00,0.08,0.63,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.51,0.00,0.65,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.54,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.16,0.99,0.00,0.60,0.00,0.84,0.00,0.00,0.00,0.93,0.00,0.00,0.63,0.00,0.00,0.83,0.00,0.77,0.28,0.20,0.00,0.00,0.00,0.66,0.41,0.58,0.00,0.00,0.10,0.00,0.59,0.00,0.03,0.81,0.00,0.65,0.25,0.85,0.24
0.00,0.19,0.67,0.00,0.00,0.84,0.00,0.00,0.24,0.00,0.00,0.00,0.01,0.00,0.11,0.00,0.46,0.00,0.47,0.75,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.59,0.00,0.00,0.91,0.91,0.00,0.77,0.00,0.86,0.23
0.00,0.00,0.18,0.00,0.28,0.00,0.00,0.00,0.75,0.93,0.00,0.00,0.97,0.00,0.93,0.00,0.00,0.00,0.81,0.00,0.57,0.00,0.00,0.50,0.41,0.60,0.00,0.00,0.00,0.00,0.19,0.57,0.92,0.00,0.67,0.00,0.46,0.96,0.00,0.00
0.63,0.00,0.00,0.00,0.00,0.00,0.24,0.75,0.00,0.00,0.76,0.98,0.00,0.00,0.67,0.56,0.00,0.00,0.85,0.10,0.00,0.54,0.00,0.19,0.52,0.00,0.17,0.67,0.00,0.00,0.00,0.00,0.53,0.21,0.00,0.00,0.40,0.00,0.00,0.00
0.04,0.41,0.00,0.00,0.08,0.00,0.00,0.93,0.00,0.00,0.73,0.00,0.58,0.68,0.00,0.15,0.01,0.40,0.99,0.00,0.00,0.23,0.79,0.00,0.36,0.93,0.46,0.09,0.64,0.99,0.00,0.00,0.19,0.00,0.21,0.45,0.00,0.86,0.00,0.00
0.00,0.00,0.44,0.08,0.63,0.93,0.00,0.00,0.76,0.73,0.00,0.00,0.00,0.00,0.75,0.87,0.00,0.07,0.32,0.15,0.68,0.92,0.09,0.20,0.00,0.00,0.00,0.01,0.43,0.69,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.00
0.00,0.00,0.20,0.29,0.00,0.00,0.00,0.00,0.98,0.00,0.00,0.00,0.53,0.18,0.00,0.03,0.00,0.42,0.08,0.84,0.05,0.00,0.00,0.27,0.00,0.00,0.72,0.00,0.00,0.00,0.31,0.00,0.92,0.25,0.00,0.00,0.77,0.89,0.13,0.34
0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.97,0.00,0.58,0.00,0.53,0.00,0.00,0.00,0.00,0.31,0.00,0.55,0.00,0.00,0.50,0.00,0.35,0.00,0.00,0.82,0.00,0.00,0.93,0.00,0.11,0.08,0.82,0.00,0.75,0.00,0.00,0.00,0.00
